radius_mm,height_mm
16.833667334669336,53.53530129948441
16.908817635270537,53.57798636399717
16.983967935871743,53.62068688376142
17.059118236472944,53.663402309138
17.134268537074146,53.706132099023066
17.20941883767535,53.74887572070876
17.284569138276552,53.79163264974631
17.359719438877754,53.83440236981155
17.434869739478955,53.87718437257274
17.51002004008016,53.91997815756078
17.585170340681362,53.96278323204158
17.660320641282564,54.00559911089078
17.735470941883765,54.04842531647055
17.81062124248497,54.09126137850863
17.88577154308617,54.134106833979416
17.960921843687373,54.17696122698718
18.036072144288575,54.21982410865125
18.11122244488978,54.26269503699328
18.18637274549098,54.30557357682639
18.261523046092183,54.348459299646336
18.336673346693384,54.391351783524506
18.411823647294586,54.43425061300277
18.486973947895788,54.477155378990204
18.562124248496993,54.520065678661595
18.637274549098194,54.56298111535765
18.712424849699396,54.60590129848702
18.7875751503006,54.64882584342996
18.862725450901802,54.691754371443686
18.937875751503004,54.73468650956934
19.013026052104205,54.777621890540615
19.08817635270541,54.82056015269387
19.163326653306612,54.863500939879884
19.238476953907814,54.90644390137707
19.313627254509015,54.9493886918062
19.38877755511022,54.99233497104662
19.46392785571142,55.03528240415383
19.539078156312623,55.07823066127859
19.614228456913825,55.12117941758728
19.68937875751503,55.164128353183735
19.76452905811623,55.20707715303235
19.839679358717433,55.25002550688251
19.914829659318638,55.292973109194314
19.98997995991984,55.335919659065574
20.06513026052104,55.37886486016002
20.140280561122243,55.421808420636765
20.215430861723448,55.464750053080934
20.29058116232465,55.50768947443548
20.36573146292585,55.550626405934146
20.440881763527052,55.59356057303558
20.516032064128257,55.63649170535854
20.59118236472946,55.67941953661817
20.66633266533066,55.72234380456341
20.741482965931862,55.765264250915386
20.816633266533067,55.80818062130689
20.89178356713427,55.85109266522283
20.96693386773547,55.89400013594171
21.042084168336675,55.936902790478065
21.117234468937877,55.97980038952585
21.192384769539075,56.022692697402796
21.267535070140276,56.065579481995684
21.342685370741478,56.1084605147065
21.417835671342683,56.15133557039952
21.492985971943884,56.19420442734923
21.568136272545086,56.237066867189164
21.643286573146288,56.279922674861524
21.718436873747493,56.32277163856767
21.793587174348694,56.365613549719406
21.868737474949896,56.40844820289106
21.9438877755511,56.451275395772385
22.019038076152302,56.494094929122184
22.094188376753504,56.53690660672273
22.169338677354705,56.57971023533491
22.24448897795591,56.62250562465408
22.319639278557112,56.66529258726671
22.394789579158314,56.708070938607655
22.469939879759515,56.75084049691814
22.54509018036072,56.79360108320446
22.62024048096192,56.83635252119729
22.695390781563123,56.87909463731173
22.770541082164325,56.9218272606079
22.84569138276553,56.96455022275223
22.92084168336673,57.007263357979376
22.995991983967933,57.0499665030547
23.071142284569138,57.092659497237385
23.14629258517034,57.13534218224415
23.22144288577154,57.17801440221352
23.296593186372743,57.22067600367064
23.371743486973948,57.26332683549273
23.44689378757515,57.30596674887498
23.52204408817635,57.34859559729711
23.597194388777552,57.39121323649036
23.672344689378757,57.433819524405
23.74749498997996,57.47641432117846
23.82264529058116,57.518997489103825
23.897795591182362,57.56156889259893
23.972945891783567,57.60412839817587
24.04809619238477,57.64667587441103
24.12324649298597,57.68921119191558
24.19839679358717,57.73173422330642
24.273547094188377,57.77424484317755
24.34869739478958,57.816742928071946
